Country Name,Tuberculosis treatment success rate (% of new cases),"Computer, communications and other services (% of commercial service exports)",Merchandise trade (% of GDP),Energy intensity level of primary energy (MJ/$2017 PPP GDP),"Inflation, consumer prices (annual %)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Compulsory education, duration (years)",Adjusted savings: net forest depletion (% of GNI),Out-of-pocket expenditure (% of current health expenditure),"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",Adjusted savings: natural resources depletion (% of GNI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate, under-5 (per 1,000 live births)","Mortality caused by road traffic injury (per 100,000 population)",Prevalence of anemia among women of reproductive age (% of women ages 15-49),Fertilizer consumption (kilograms per hectare of arable land),"Immunization, measles (% of children ages 12-23 months)",Adjusted savings: consumption of fixed capital (% of GNI),"Suicide mortality rate (per 100,000 population)",Total greenhouse gas emissions excluding LULUCF (% change from 1990),Electricity production from nuclear sources (% of total),Adjusted savings: education expenditure (% of GNI),Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),Electricity production from coal sources (% of total),Electricity production from oil sources (% of total),Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),Electricity production from natural gas sources (% of total),"Services, value added (annual % growth)",GDP per capita growth (annual %),"Industry (including construction), value added (annual % growth)",Livestock production index (2014-2016 = 100),"Death rate, crude (per 1,000 people)",Proportion of seats held by women in national parliaments (%),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Ratio of female to male labor force participation rate (%) (modeled ILO estimate),"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",Renewable electricity output (% of total electricity output),Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),"Agriculture, forestry, and fishing, value added (annual % growth)",Crop production index (2014-2016 = 100),"Employers, total (% of total employment) (modeled ILO estimate)","Inflation, GDP deflator (annual %)",Political Stability and Absence of Violence/Terrorism: Estimate,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",Current health expenditure (% of GDP),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Adjusted savings: energy depletion (% of GNI)
St. Kitts and Nevis,100.0,8.183088450395644,38.78166408249071,2.72,0.850878649795844,2.5787965616045847,12.0,,55.21491623,,,,,,18.8,,17.5,11.333333333333334,99.0,12.0691476430103,,142.23706176961605,0.0,3.38526813509424,47.3875,0.0,97.42120343839542,0.0,0.0,2.493276380319571,0.0951505914335228,-7.928100659077302,147.96,9.109,6.66666666666667,,,,,2.5787965616045847,0.1189937022376079,2.429350520575113,87.4,,0.6285492132849271,1.03611218929291,,5.2136941,6.47,0.0
St. Lucia,89.0,2.785895677517061,59.161411538961225,3.19,3.25034409180129,0.0078758761912262,10.0,0.0219789275961318,54.76262665,100.0,100.0,0.0219789275961318,16.9,0.18,18.0,9.7,16.8,134.0823970037453,95.0,15.7185517878338,7.56,95.98912304554725,0.0,4.18,53.84375,0.0,99.99212412380878,40.0,0.0,2.7703309009599337,-0.2787501878072334,-1.41256199547756,103.46,6.907,11.1111111111111,18.389,55.35,83.57897339395355,32.078,0.0078758761912262,0.1044921984289619,-38.71585836325623,108.74,5.91865514304464,5.422819432307406,0.790275514125824,0.0,5.12090254,9.6,0.0
St. Vincent and the Grenadines,0.0,5.669452101800573,52.74496682696304,2.65,0.747109026311474,0.0,12.0,0.0284699827153102,32.23464203,100.0,100.0,0.0284699827153102,19.0,0.38,21.4,3.7,17.2,106.475,99.0,14.4632796176699,3.14,99.22178988326846,0.0,5.17340256153343,51.93125,0.0,82.5,30.0,0.0,-0.2846039142433341,-3.9935109501687274,-6.0300165134665065,106.81,9.54,14.2857142857143,17.611,51.749,68.81383076478772,30.267,17.5,0.131958031338759,-23.85685663047045,92.7,5.76763975889375,5.58059737402084,0.790275514125824,0.0,4.30325222,6.66,0.0
Sudan,75.0,52.32382989163217,36.37706356598234,3.26,12.9776663898014,1.8138418455794107,8.0,,61.31344604,100.0,100.0,,23.2,1.43,74.2,23.8,32.9,,90.0,1.5642965668853,3.49,105.122321005822,0.0,2.18,52.59375,0.0,17.295639418589147,40.0,0.0,4.585500952606793,0.7588860487514069,4.489859145596313,,7.819,25.5605381165919,26.578,41.352,38.607514687028925,34.565,84.51820242699026,0.2855647268018779,2.275602183673243,,8.59175930040058,22.669419211621918,-2.66527771949768,100.0,5.05810165,0.045,7.63270409081983
Suriname,54.0,54.606849975880365,78.38162101225716,3.12,6.94108221639996,-8.385730858468678,6.0,0.524850788862401,23.58067322,100.0,99.9865938333289,16.39763308152845,20.3,0.25,23.2,19.5,19.5,211.92727272727276,87.0,13.0855075407089,24.32,22.03535266861163,0.0,3.4447781,44.04375,0.0,29.81438515081207,30.0,0.0,4.407031948283475,3.953477032898519,7.011572000783886,113.89,7.1,9.80392156862745,12.811,49.002,62.710869430884266,15.652,61.79988399071926,0.3696935158553878,2.8688498251675014,87.47,2.32663383468654,7.196554190626927,0.0824754610657692,12.1420085325623,4.6978569,5.7,4.63669205557785
Sweden,88.0,61.47781593407294,62.40344357487426,4.7,1.15798802715628,10.56055281794437,9.0,0.0,16.378582,4.32618337118563,0.0,0.3698393745370891,10.4,0.26,3.1,3.0,12.6,82.05491483999083,97.0,16.4174424325688,14.61,-9.152504454405276,38.92883108490185,6.11,55.725,1.8007647359775965,1.1942267819156098,60.0,1.9367477179093624,3.6290739176707376,4.853016846231,12.879645582082205,98.86,9.6,44.9856733524355,8.522,57.764,87.3796474596356,7.786,55.32790074588685,0.1169760771306069,0.4058592059992918,79.38,3.51317251546127,1.0302594764930433,1.09417045116425,0.0,8.31963825,9.79,0.0151368158100461
Switzerland,,45.05248240225021,62.1005863970005,2.12,0.688238707220026,2.080660620806606,11.0,0.0,23.98251724,93.0007045460388,17.4079104122711,0.0002688230612275,9.7,0.18,4.6,4.3,11.9,218.78917962478704,92.0,22.3084845474264,14.49,0.6219565288971829,38.8394897883949,4.3,60.59375,0.0,0.098798200987982,60.0,1.5144142151441422,2.249130080360942,2.173637986883776,6.204688328439502,99.96,8.0,29.0,5.197,63.791,80.74718829037293,8.452,57.855931578559314,0.0728210517490909,-3.3922506205855285,95.61,4.16088919507947,0.3127365875003107,1.25859427452087,0.0,10.00535202,11.32,0.0002164581596238
Syrian Arab Republic,91.0,3.43179307546761,49.45038138017871,,4.3974138315007,0.0743972593885334,9.0,0.0013031191534295,54.0,100.0,100.0,3.183498911452966,22.2,0.3,19.0,22.5,29.3,33.016855131213994,82.0,4.53509259855656,0.59,39.88036285413288,0.0,2.5960693,57.06875,0.0,39.44584491414043,60.0,54.969512852002666,7.00137457739325,2.8269710683362064,12.210287364079903,109.58,3.824,12.4,21.96,39.024,17.92778606552848,30.78,5.659039493245427,1.8268196425715268,-9.751729109874503,135.56,4.21596983584927,6.8992650940543,-0.805789709091187,69.5113186230673,3.22704148,0.99,3.17938343654553
Tajikistan,86.0,55.09201368687292,68.27098641281252,5.06,6.44531440780658,0.0,9.0,0.0,70.43351746,100.0,100.0,0.6560735055226254,26.1,1.1,37.0,18.7,36.4,9.59278350515464,94.0,15.041729054282,2.85,-46.07021815968088,0.0,3.58333333333334,48.24375,0.2007909948281107,0.0,60.0,0.2129601460298144,10.702868680070663,4.246574671431674,9.78500513904936,55.99,5.666,19.047619047619,10.426,37.587,52.56946282085208,41.795,99.7870398539702,0.5207765164310251,6.7999931888465,81.21,3.50912236448518,12.46166773497093,-1.03453838825226,92.9361431199384,5.73543453,0.69,0.0181692617876215
Tanzania,89.0,12.828294812371652,37.250616587620414,9.2,6.20015595647403,1.9994358781496808,7.0,0.0,31.89402771,100.0,100.0,1.318240117959508,17.5,1.11,68.6,28.8,37.2,8.720109509346793,92.0,17.0169902917842,4.36,88.0320643240772,0.0,3.73,67.64375,0.0,3.7044001504324937,50.0,44.20834900338473,7.840107022202346,3.6704149801856554,9.171113333258845,77.77,8.293,,3.584,83.691,94.41155949674776,12.312,52.789206468597214,0.210557299161033,3.20096346359027,73.87,1.68727565921016,9.428716252961491,0.0144716212525964,11.6653966511462,5.22392178,11.92,0.149624270556758
Thailand,83.0,22.545024089825915,110.29661181483962,5.1,3.24758842443723,2.6194641983670093,9.0,0.0,14.4973793,100.0,99.9999848884831,1.96090523561916,15.1,0.24,14.2,38.3,22.6,143.26000114129195,98.0,15.361841439165,8.93,88.24608608313447,0.0,3.54181608549624,56.35625,18.598161317429856,0.6841755402541044,60.0,75.09375274360036,6.811462325456617,6.794799286491667,10.44755435394697,87.86,6.607,13.3192389006343,0.623,71.211,79.5982901709829,12.52,6.1068154168391215,0.7098168821951464,-0.4578915445014928,91.08,2.74256253954944,4.0809892267374295,-1.44278836250305,26.9115576797831,3.39009809,7.57,1.9367697579356
Timor-Leste,28.0,19.311473340786208,29.7082704536623,1.44,6.76597680236481,0.1144819690898683,9.0,0.119686114838025,11.56462669,100.0,96.1691766642551,,21.3,0.35,71.1,15.3,28.5,3.092413793103448,66.0,1.45500352733173,3.78,311.85656448814336,0.0,2.7,57.31875,0.0,99.10495915075194,50.0,0.0,10.17264114706235,6.721192805372198,7.887179455988786,94.21,7.965,29.2307692307692,4.035,65.544,84.66942205126105,19.037,0.8950408492480615,0.2579043920002379,4.366378954188519,128.17,18.4908458061131,10.963798950285437,-0.467514544725418,0.0,6.47058821,0.3,
Togo,85.0,27.701192770747724,56.021529253835375,12.3,1.44594517430864,51.39664804469274,10.0,5.05473802790688,62.2700119,100.0,100.0,8.27207193290761,28.1,1.09,88.7,31.1,43.0,9.837926829268294,68.0,7.80998902478616,9.63,123.8492711546604,0.0,4.54,60.80625,0.0,45.81005586592179,20.0,52.83798882681564,4.21795003687275,3.0128714973236583,8.789011357956781,104.43,10.388,11.1111111111111,2.102,56.813,91.53161453791606,11.469,,0.5818070102308572,4.885817044269629,88.66,1.23256668440412,-0.0933359947250096,-0.179348394274712,19.2461108262732,4.33284378,1.79,0.0
Tonga,90.0,19.35589299579877,45.51805578065748,3.5,3.53491239189833,0.3086419753086419,6.0,0.0469793392583834,8.50191402,100.0,0.0,0.0469793392583834,27.4,1.56,13.1,5.8,18.0,10.46470588235294,99.0,8.50560782264848,5.11,22.6502311248074,0.0,2.93,48.96875,0.0,99.69135802469135,20.0,0.0,0.7603861101338936,0.6394583089414709,4.108828428650753,100.34,6.302,0.0,2.143,55.645,62.412747453942096,26.861,0.3086419753086419,0.3215800695608302,4.683777766241562,135.25,13.6346576591068,7.721585503979881,0.689703106880188,0.0,4.81632328,1.18,0.0
Trinidad and Tobago,71.0,6.514732965009216,78.807033932667,21.42,10.5492003179988,0.0519740718915733,6.0,0.0278036821195454,46.56803513,100.0,100.0,10.675884264003546,20.9,0.15,24.7,20.2,19.1,228.0,92.0,16.3020970665988,11.75,202.33748592917735,0.0,3.32289711639011,56.9,0.0,0.2828520919269299,40.0,99.67000589275192,10.796808454677404,2.7266740979285657,-1.8727783647713068,116.01,6.727,28.5714285714286,4.664,61.241,68.80321602741532,15.467,0.0519740718915733,1.732740654889055,32.09019440489598,91.91,4.95602525001773,12.733336125746192,-0.0508231818675995,0.0,5.08042908,6.15,10.648080581884
Tunisia,85.0,18.4293815112752,83.62966522224272,3.77,3.33897963601069,0.867090153921329,9.0,0.141703841715457,42.10583115,100.0,100.0,4.677280021337745,16.4,0.66,18.7,23.9,26.8,47.43181013106624,97.0,15.45565662189,3.06,72.83513568220089,0.0,5.86,66.45,0.0,0.0244319569997556,60.0,95.91375519179086,5.37615138840053,1.8683563536238097,,83.91,5.604,27.5700934579439,18.987,41.237,35.12908436534701,25.227,1.1724896164182752,0.6592358538375611,-9.085874771751064,85.15,6.74499142023043,9.465024549001512,-0.0639763623476028,41.5793663305012,5.60950756,1.66,3.56665476111092
Turkiye,89.0,7.654451426347109,38.5379169734874,3.03,8.56644420552976,1.85811143517291,8.0,0.0,16.87221718,100.0,100.0,0.3376881684223397,18.6,0.49,17.9,6.8,29.8,98.37565469509914,97.0,15.1232959506268,3.1,86.90693134332665,0.0,3.4642301159229,68.85625,26.06293322222643,1.0321578728078482,60.0,46.46793682057498,5.252851466214921,6.792082325867327,11.433096234118494,73.38,5.0,9.10746812386157,12.998,43.007,39.01651929146171,32.289,26.38180371955608,0.5082408645857669,7.669955294978067,92.7,5.3196567855173,7.009283602597407,-0.915285527706146,89.1665895224751,5.02053452,2.12,0.0917414883582157
Turkmenistan,87.0,,54.02255989559056,12.58,,0.0009003601440576,10.0,0.0007613681619303,70.99906921,100.0,99.9988422103789,10.53820694470393,27.4,0.36,43.6,16.9,34.6,153.17933741080017,99.0,17.3787247468721,7.51,44.924893281418974,0.0,2.32,37.8,0.0,0.0,20.0,99.98199279711883,,6.987016347422738,,93.28,6.067,16.8,2.466,47.826,101.85635538261997,22.883,0.01890756302521,2.840891307376532,,115.72,3.08042523800614,2.3060881533174324,0.334105610847473,2.24690296214172,3.20879436,2.66,10.537445576542
Tuvalu,93.0,13.810246365725618,68.52428,4.03,,1.5267175572519085,8.0,,0.65677679,,,,,,31.4,,19.6,,85.0,5.79702241331141,,23.33333333333334,0.0,,37.38125,0.0,98.47328244274809,20.0,0.0,,-3.631681427046047,,93.8,9.406,0.0,,,,,1.5267175572519085,0.0,,94.65,,-0.568181818181813,1.42273163795471,,15.37378216,1.59,0.0
Uganda,68.0,16.85335994484103,23.555265698667395,10.2,3.97655288478168,-1.8932849364791289,7.0,8.23605293683011,37.39066696,100.0,100.0,8.236702117274884,23.3,1.11,76.1,32.3,25.0,1.7194074074074075,73.0,11.1172639314733,5.25,134.9111720519852,0.0,2.1,66.575,0.0,41.05263157894737,50.0,0.0,7.040311964193748,2.573084633418261,7.8662186601168145,90.35,8.263,31.2883435582822,4.288,70.696,92.84035246687417,17.448,52.0087114337568,0.1468327641447524,2.5995672058367347,95.82,3.48746150267985,5.637611638134615,-1.00055825710297,99.878414659033,6.80890226,14.0,0.0
Ukraine,69.0,30.70111117378306,79.59043995511273,10.26,9.37293105078978,0.1268350032834113,11.0,0.0,41.84223938,100.0,99.7842091250178,1.87636359717556,29.0,3.21,11.7,15.4,12.4,32.65818887212489,56.0,14.8765123905655,24.75,-58.26966876597207,47.21333700510517,5.99144518110416,65.29375,36.94367360772767,0.4353167962378461,60.0,8.31603363907895,4.15427750769824,4.467825135156758,4.940698456544041,99.88,14.798,8.0,6.855,51.702,84.19205459419938,19.974,7.091903743088948,2.959934615330884,0.2081510663416281,70.19,1.30215286377942,13.673228207332896,0.0131317190825939,0.0,6.81387615,11.66,0.898611493068441
United Arab Emirates,72.0,,133.42924947202954,5.36,0.877983288285867,0.0196063821860796,6.0,0.0001651367483675,17.94574356,100.0,100.0,6.030387453110957,8.0,0.25,8.8,19.4,28.2,617.8581027667984,94.0,4.77172683502562,2.54,163.80520130724543,0.0,2.8387907017297,31.325,0.0,2.4034316490862064,40.0,97.57740901978732,1.5286577393497538,-0.8046174846320326,2.4667457818487577,78.12,1.073,22.5,6.085,74.528,47.00453758302462,12.643,0.0196063821860796,0.586935575587757,-10.809884254102926,192.08,3.67693861028652,16.527886364070213,0.801757872104645,91.4012404737477,3.74433136,1.96,6.03022231636259
United Kingdom,81.0,43.430040152080544,40.73466463028733,3.21,2.49265472467065,5.902191802293686,11.0,0.0,13.06795883,87.5024347222583,6.95746814695039,0.7777273138177224,12.4,0.33,5.2,3.7,10.2,243.04857621440536,89.0,14.6805831704184,7.8,-22.35416774858552,16.23318268502312,5.5,53.60625,28.40434703100917,1.4289819483267587,60.0,45.88756237101283,3.02629871455909,1.435052570352255,0.5808515008701107,94.08,8.9,22.0,6.98,56.873,81.06185642298985,16.189,7.663209592727083,0.1885084652559355,-16.417142116490865,95.03,2.64835833082883,1.589080729712805,0.411818206310272,0.0,9.78937912,10.95,0.777607939865628
United States,66.0,45.27010580365472,21.58073797869635,5.5,1.6400434423899,4.074771093748216,12.0,0.0,12.36788559,38.2130323583238,0.479929998459305,0.389242928907631,14.5,0.4,7.3,11.7,9.9,121.60795076755744,92.0,15.7587240518348,13.2,8.056303077384941,19.160543847908954,4.84096628264901,49.66875,45.54586918141892,1.0982475453530145,60.0,23.24735121950105,13.139708629062367,1.829923698659357,,96.27,7.995,16.7816091954023,8.601,57.592,82.08948833226289,15.231,10.61439831172361,0.3379482806029574,2.647454421968007,89.55,3.12775142157991,1.2152866833260705,0.438403934240341,0.0525020167761014,16.19723129,9.34,0.261842024879902
Uruguay,84.0,19.461206928552613,36.58132983042249,2.6,6.69870886978132,10.812459260638793,14.0,0.0,20.47283554,85.458456172196,0.377855835538743,0.0856959830138704,17.7,0.49,10.8,17.1,19.4,145.7835710772258,95.0,3.14319280376537,16.08,32.696252033965514,0.0,3.99525333675808,64.73125,0.0,10.06611416332992,60.0,0.7449483192103548,7.56679156857534,7.527646178230185,8.864330426659023,93.05,9.355,15.1515151515152,9.452,59.683,73.61738640781905,18.124,89.09721575565696,0.1318429024581877,-1.4561957235598442,85.87,4.83941701160298,5.746856984421811,0.824986040592194,0.0,7.87757301,6.31,0.0139776102661443
Uzbekistan,86.0,15.719912902103914,40.959957692842096,13.35,,-0.177008177008177,11.0,0.0,58.04501724,100.0,99.9964541233472,9.44609386657345,37.8,0.83,30.1,11.3,34.3,205.3895014381592,98.0,9.71784201343744,11.27,17.262225712856292,0.0,7.19133459334964,45.1875,4.08080808080808,1.4641654641654642,20.0,78.6936026936027,5.759866310043378,5.905900269437353,26.069357387533472,69.94,6.198,22.0,6.446,54.806,57.96252129471892,24.44,15.584415584415584,2.227075685394445,5.663796567185187,76.41,12.1626925563439,48.58168995009683,-0.720438122749329,37.0252404687667,5.29938841,1.79,6.00105803419677
Vanuatu,81.0,4.421091599298947,49.79775404947997,4.2,2.76269469477348,8.049853372434018,,0.859966127595404,8.85383415,100.0,26.2197324878486,0.859966127595404,38.0,0.64,21.2,13.5,25.8,,70.0,8.49402161224245,16.92,43.37425910245556,0.0,4.95096038665277,56.1875,0.0,82.21407624633432,30.0,0.0,2.6905566162431995,-1.085938085148058,12.165450121654516,116.94,5.468,3.84615384615385,5.356,61.368,82.13091053407415,31.847,17.78592375366569,0.2274394739115061,4.637157482685936,85.81,0.716508488466096,1.4717088033394816,1.27522957324982,0.0,3.52656102,1.67,0.0
"Venezuela, RB",82.0,12.677798392084114,26.63963294259885,5.93,28.1874647092039,0.0002812766443696,14.0,0.0,,99.9999999999791,98.8195125345379,1.181599939319507,15.8,0.25,17.2,31.2,19.4,181.9,79.0,17.037693520211,6.05,59.28609302502146,0.0,6.54,61.34375,0.0,15.840270025578596,60.0,16.669157136955356,-0.0783599062376794,-2.7702325150484057,-3.358842489436469,107.29,5.512,16.969696969697,6.952,59.313,63.13210380948745,18.797,67.4890961350831,,0.9197485084670802,106.08,3.46871656377034,45.943268698589264,-1.25623667240143,0.0,,7.75,1.1088831419388
Viet Nam,92.0,,106.70838865516863,4.44,9.20746648778413,9.656006659431208,9.0,0.0,34.67405701,100.0,100.0,2.502247806931049,21.7,1.04,23.1,25.6,18.6,365.25342995619343,98.0,16.6389496923495,7.03,181.8934699314615,0.0,5.36,63.425,20.74750007902806,3.593142471786982,60.0,46.51907737373951,-7.651181651236115,5.212276836048076,-9.923181155088002,83.51,5.911,25.7606490872211,1.078,75.418,88.30278335159355,8.242,38.685647450554775,0.8838197022089416,0.48599040134836,83.27,3.43936808522055,42.30326724885569,0.148407876491547,57.9348231878541,5.07146072,7.37,2.30590735584845
"Yemen, Rep.",87.0,8.019092429661256,50.772081299371216,3.12,11.1748338605044,0.0251385845043186,9.0,0.0402710807827205,74.01689911,100.0,100.0,14.96594347109742,27.1,1.52,54.9,23.1,35.4,19.457784663051896,68.0,6.19859499023096,5.17,202.6425980406158,0.0,3.6,49.93125,0.0,73.43044991620472,40.0,26.543766920201108,7.605879548210765,4.374497207867464,8.059538518106152,82.31,5.586,0.332225913621262,20.203,34.643,14.4346593784796,44.15,0.0251385845043186,0.417900591303484,6.139710446806234,119.65,7.00111280393159,23.61629201190512,-2.4237163066864,100.0,5.15932894,0.058,14.9256723903147
Zambia,89.0,4.747587457911379,61.78462533923741,8.31,8.50176133365265,4.341514459665144,7.0,1.33569180261668,14.8048296,100.0,100.0,9.9807839971288,23.1,1.13,75.7,23.6,27.3,29.173529411764704,96.0,17.1596421062093,6.0,21.885052125721828,0.0,2.13908721800795,65.31875,0.0,0.1236681887366818,40.0,0.0,15.387068700274623,6.545123583806685,7.381055393063747,89.54,9.29,14.0127388535032,12.955,51.411,76.92261878173345,37.807,,0.1767579260162489,-5.978009142698383,94.21,0.330114507417017,13.950913193451896,0.515351355075836,0.0034158345949331,3.97471905,3.31,2.78136509409083e-05
Zimbabwe,76.0,23.17013254681197,70.88757343072358,17.83,3.02267002518892,0.7069858441707907,7.0,3.46461218956385,34.43103409,100.0,100.0,5.818513797541342,33.8,3.33,85.0,37.6,27.5,34.083,90.0,9.55293345824699,13.56,-19.985443111680446,0.0,1.91,43.31875,31.626194038439404,0.552422603291518,20.0,0.0,15.41924775764538,17.760124172093896,48.44432707658393,105.58,12.745,14.9532710280374,6.025,62.367,83.73037245722335,17.816,67.44654160432731,0.7138244192239813,7.222767381236324,103.76,0.399713797670971,4.097637926161667,-1.10401391983032,0.0,10.47583866,3.31,0.512734385181962
